customer_id,recency,frequency,monetary,r_score,f_score,m_score,rfm_score,rfm_total,segment
14569,5627,3,212.74,2,3,2,232,7,Need Attention
14570,5618,1,220.64,2,1,2,212,5,About to Sleep
14571,5600,1,160.0,3,1,1,311,5,Promising
14572,5592,4,2385.17,3,4,5,345,12,Loyal Customers
14573,5546,5,925.3,5,4,4,544,13,Champions
14574,5907,1,143.7,1,1,1,111,3,Hibernating
14575,5663,1,420.22,2,1,3,213,6,About to Sleep
14576,5547,1,35.4,5,1,1,511,7,Recent Customers
14577,5569,3,504.44,4,3,3,433,10,Potential Loyalists
14579,5607,1,105.56,3,1,1,311,5,Promising
14580,5693,1,14.85,2,1,1,211,4,About to Sleep
14581,5719,1,271.05,1,1,2,112,4,Hibernating
14583,5558,3,673.33,4,3,3,433,10,Potential Loyalists
14584,5596,4,705.1,3,4,3,343,10,Loyal Customers
14585,5557,4,551.82,4,4,3,443,11,Loyal Customers
14588,5753,1,135.39,1,1,1,111,3,Hibernating
14589,5546,1,39.75,5,1,1,511,7,Recent Customers
14590,5599,19,1935.21,3,5,5,355,13,Loyal Customers
14593,5572,9,3048.38,4,5,5,455,14,Champions
14594,5548,1,255.0,5,1,2,512,8,Recent Customers
14595,5628,2,423.85,2,3,3,233,8,Need Attention
14596,5801,1,222.22,1,1,2,112,4,Hibernating
14597,5554,4,391.27,5,4,2,542,11,Promising
14598,5744,1,162.07,1,1,1,111,3,Hibernating
14599,5565,2,457.89,4,3,3,433,10,Potential Loyalists
14600,5568,1,471.84,4,1,3,413,8,Recent Customers
14602,5831,1,205.36,1,1,2,112,4,Hibernating
14604,5808,1,143.86,1,1,1,111,3,Hibernating
14605,5549,4,921.56,5,4,4,544,13,Champions
14606,5541,102,17467.33,5,5,5,555,15,Champions
14607,5712,6,2265.41,2,5,5,255,12,Loyal Customers
14608,5554,5,225.5,5,4,2,542,11,Promising
14609,5696,2,35.64,2,3,1,231,6,Lost
14610,5570,2,24.35,4,3,1,431,8,Potential Loyalists
14611,5618,2,590.41,2,3,3,233,8,Need Attention
14612,5590,1,92.6,3,1,1,311,5,Promising
14614,5561,1,295.13,4,1,2,412,7,Recent Customers
14615,5569,5,951.76,4,4,4,444,12,Champions
14617,5577,2,190.47,3,3,1,331,7,Promising
14618,5551,4,548.16,5,4,3,543,12,Loyal Customers
14619,5716,1,670.8,2,1,3,213,6,About to Sleep
14621,5686,4,1112.71,2,4,4,244,10,Loyal Customers
14623,5555,5,1070.28,4,4,4,444,12,Champions
14624,5590,4,574.3,3,4,3,343,10,Loyal Customers
14625,5549,9,3358.13,5,5,5,555,15,Champions
14626,5570,7,1781.23,4,5,5,455,14,Champions
14627,5554,1,462.75,5,1,3,513,9,Recent Customers
14628,5617,3,1326.04,2,3,4,234,9,Need Attention
14630,5659,1,338.65,2,1,2,212,5,About to Sleep
14631,5561,3,888.99,4,3,4,434,11,Potential Loyalists
14634,5612,3,1820.74,2,3,5,235,10,Need Attention
14635,5628,1,215.22,2,1,2,212,5,About to Sleep
14637,5852,1,106.68,1,1,1,111,3,Hibernating
14639,5583,3,1994.47,3,3,5,335,11,Need Attention
14640,5584,4,1541.98,3,4,4,344,11,Loyal Customers
14643,5792,3,608.4,1,3,3,133,7,At Risk
14644,5589,5,563.8,3,4,3,343,10,Loyal Customers
14645,5809,1,279.8,1,1,2,112,4,Hibernating
14646,5549,39,4426.22,5,5,5,555,15,Champions
14647,5698,1,210.15,2,1,2,212,5,About to Sleep
14648,5591,15,3757.13,3,5,5,355,13,Loyal Customers
14649,5557,5,1969.0,4,4,5,445,13,Champions
14650,5763,1,62.5,1,1,1,111,3,Hibernating
14651,5569,7,1123.57,4,5,4,454,13,Champions
14653,5688,4,1319.98,2,4,4,244,10,Loyal Customers
14654,5913,1,216.62,1,1,2,112,4,Hibernating
14655,5563,3,783.18,4,3,4,434,11,Potential Loyalists
14656,5590,3,498.95,3,3,3,333,9,Need Attention
14657,5604,2,601.97,3,3,3,333,9,Need Attention
14662,5602,3,635.06,3,3,3,333,9,Need Attention
14663,5605,2,490.6,3,3,3,333,9,Need Attention
14665,5602,2,709.95,3,3,3,333,9,Need Attention
14667,5540,31,10590.31,5,5,5,555,15,Champions
14668,5620,1,111.63,2,1,1,211,4,About to Sleep
14669,5808,4,1947.46,1,4,5,145,10,Loyal Customers
14670,5907,1,190.47,1,1,1,111,3,Hibernating
14671,5724,2,1002.65,1,3,4,134,8,At Risk
14672,5690,2,347.59,2,3,2,232,7,Need Attention
14673,5542,3,1598.81,5,3,5,535,13,Potential Loyalists
14674,5684,1,173.66,2,1,1,211,4,About to Sleep
14675,5563,1,419.22,4,1,3,413,8,Recent Customers
14676,5619,3,586.0,2,3,3,233,8,Need Attention
14677,5767,1,184.91,1,1,1,111,3,Hibernating
14678,5754,1,403.39,1,1,3,113,5,Hibernating
14679,5556,3,1089.76,4,3,4,434,11,Potential Loyalists
14680,5546,38,14897.02,5,5,5,555,15,Champions
14681,5562,3,203.4,4,3,2,432,9,Potential Loyalists
14682,5603,4,1448.89,3,4,4,344,11,Loyal Customers
14683,5763,1,133.76,1,1,1,111,3,Hibernating
14684,5565,1,228.52,4,1,2,412,7,Recent Customers
14685,5751,6,2279.12,1,5,5,155,11,Loyal Customers
14686,5589,5,852.53,3,4,4,344,11,Loyal Customers
14687,5575,2,469.96,4,3,3,433,10,Potential Loyalists
14688,5548,8,1579.72,5,5,5,555,15,Champions
14690,5567,2,422.63,4,3,3,433,10,Potential Loyalists
14692,5555,8,946.29,4,5,4,454,13,Champions
14693,5600,6,673.71,3,5,3,353,11,Loyal Customers
14694,5791,1,229.19,1,1,2,112,4,Hibernating
14695,5694,3,1149.74,2,3,4,234,9,Need Attention
14696,5548,2,648.63,5,3,3,533,11,Potential Loyalists
14699,5610,3,593.47,3,3,3,333,9,Need Attention
14700,5590,2,804.76,3,3,4,334,10,Need Attention
14701,5617,6,1727.42,2,5,5,255,12,Loyal Customers
14702,5539,13,3367.59,5,5,5,555,15,Champions
14704,5599,2,258.96,3,3,2,332,8,Promising
14706,5793,1,367.54,1,1,2,112,4,Hibernating
14708,5543,2,345.32,5,3,2,532,10,Potential Loyalists
14709,5554,12,3374.29,5,5,5,555,15,Champions
14710,5554,9,1300.31,5,5,4,554,14,Champions
14712,5593,1,103.2,3,1,1,311,5,Promising
14713,5540,11,2548.51,5,5,5,555,15,Champions
14714,5582,3,746.05,3,3,4,334,10,Need Attention
14715,5695,3,604.87,2,3,3,233,8,Need Attention
14716,5619,1,235.77,2,1,2,212,5,About to Sleep
14717,5908,1,81.3,1,1,1,111,3,Hibernating
14718,5585,1,185.62,3,1,1,311,5,Promising
14721,5554,1,109.07,5,1,1,511,7,Recent Customers
14722,5652,2,309.1,2,3,2,232,7,Need Attention
14723,5546,7,927.89,5,5,4,554,14,Champions
14724,5765,1,341.9,1,1,2,112,4,Hibernating
14725,5569,3,476.92,4,3,3,433,10,Potential Loyalists
14726,5829,1,116.5,1,1,1,111,3,Hibernating
14727,5721,2,168.15,1,3,1,131,5,Lost
14728,5588,1,190.58,3,1,1,311,5,Promising
14729,5548,3,586.24,5,3,3,533,11,Potential Loyalists
14732,5567,11,2502.08,4,5,5,455,14,Champions
14733,5542,3,2451.66,5,3,5,535,13,Potential Loyalists
14734,5600,4,1056.42,3,4,4,344,11,Loyal Customers
14735,5563,22,3883.52,4,5,5,455,14,Champions
14736,5660,2,374.05,2,3,2,232,7,Need Attention
14737,5575,1,393.6,4,1,2,412,7,Recent Customers
14738,5735,2,425.85,1,3,3,133,7,At Risk
14739,5542,19,2464.7,5,5,5,555,15,Champions
14740,5584,8,2550.4,3,5,5,355,13,Loyal Customers
14741,5547,2,497.25,5,3,3,533,11,Potential Loyalists
14742,5610,1,539.05,3,1,3,313,7,Lost
14743,5767,1,50.48,1,1,1,111,3,Hibernating
14744,5583,6,1108.6,3,5,4,354,12,Loyal Customers
14745,5676,7,1253.39,2,5,4,254,11,Loyal Customers
14746,5590,2,111.3,3,3,1,331,7,Promising
14748,5543,7,1710.97,5,5,5,555,15,Champions
14749,5654,1,205.15,2,1,2,212,5,About to Sleep
14750,5911,1,112.03,1,1,1,111,3,Hibernating
14751,5859,2,126.45,1,3,1,131,5,Lost
14753,5635,1,306.36,2,1,2,212,5,About to Sleep
14754,5600,4,909.88,3,4,4,344,11,Loyal Customers
14755,5556,14,4816.92,4,5,5,455,14,Champions
14756,5557,2,1486.1,4,3,4,434,11,Potential Loyalists
14758,5571,3,1380.91,4,3,4,434,11,Potential Loyalists
14761,5619,1,192.02,2,1,1,211,4,About to Sleep
14762,5801,1,117.05,1,1,1,111,3,Hibernating
14766,5541,6,3613.92,5,5,5,555,15,Champions
14767,5649,1,323.11,2,1,2,212,5,About to Sleep
14769,5565,9,5021.29,4,5,5,455,14,Champions
14770,5642,6,2684.72,2,5,5,255,12,Loyal Customers
14771,5796,2,594.62,1,3,3,133,7,At Risk
14773,5767,1,140.55,1,1,1,111,3,Hibernating
14774,5703,1,241.45,2,1,2,212,5,About to Sleep
14775,5547,1,359.76,5,1,2,512,8,Recent Customers
14776,5562,4,952.32,4,4,4,444,12,Champions
14777,5578,1,307.56,3,1,2,312,6,Promising
14783,5834,1,287.14,1,1,2,112,4,Hibernating
14784,5564,1,159.94,4,1,1,411,6,Recent Customers
14786,5725,1,90.96,1,1,1,111,3,Hibernating
14787,5646,1,110.65,2,1,1,211,4,About to Sleep
14788,5771,1,476.88,1,1,3,113,5,Hibernating
14790,5549,6,1474.12,5,5,4,554,14,Champions
14791,5781,1,303.63,1,1,2,112,4,Hibernating
14793,5710,1,396.91,2,1,3,213,6,About to Sleep
14794,5577,3,344.14,3,3,2,332,8,Promising
14796,5541,11,2643.89,5,5,5,555,15,Champions
14797,5682,1,300.31,2,1,2,212,5,About to Sleep
14798,5556,5,550.57,4,4,3,443,11,Loyal Customers
14799,5912,1,151.65,1,1,1,111,3,Hibernating
14800,5544,6,2609.85,5,5,5,555,15,Champions
14805,5579,3,521.75,3,3,3,333,9,Need Attention
14806,5614,1,110.04,2,1,1,211,4,About to Sleep
14807,5565,2,402.99,4,3,3,433,10,Potential Loyalists
14809,5796,2,389.76,1,3,2,132,6,Lost
14810,5544,3,446.59,5,3,3,533,11,Potential Loyalists
14811,5562,1,170.5,4,1,1,411,6,Recent Customers
14812,5773,1,178.85,1,1,1,111,3,Hibernating
14813,5544,4,888.91,5,4,4,544,13,Champions
14814,5756,1,154.21,1,1,1,111,3,Hibernating
14817,5570,5,2706.44,4,4,5,445,13,Champions
14818,5633,3,495.76,2,3,3,233,8,Need Attention
14819,5669,2,184.34,2,3,1,231,6,Lost
14820,5555,5,618.4,4,4,3,443,11,Loyal Customers
14821,5541,7,1009.35,5,5,4,554,14,Champions
14822,5660,1,157.7,2,1,1,211,4,About to Sleep
14824,5554,6,2499.4,5,5,5,555,15,Champions
14825,5543,13,2523.93,5,5,5,555,15,Champions
14826,5756,2,190.2,1,3,1,131,5,Lost
14827,5840,1,0.0,1,1,1,111,3,Hibernating
14828,5563,2,63.6,4,3,1,431,8,Potential Loyalists
14829,5547,4,975.13,5,4,4,544,13,Champions
14831,5855,3,1458.87,1,3,4,134,8,At Risk
14833,5673,1,94.8,2,1,1,211,4,About to Sleep
14834,5582,1,426.16,3,1,3,313,7,Lost
14837,5617,5,1715.06,2,4,5,245,11,Loyal Customers
14838,5598,2,619.02,3,3,3,333,9,Need Attention
14839,5593,3,768.28,3,3,4,334,10,Need Attention
14840,5714,1,299.86,2,1,2,212,5,About to Sleep
14841,5549,8,3423.41,5,5,5,555,15,Champions
14843,5611,1,211.8,2,1,2,212,5,About to Sleep
14844,5605,6,2475.46,3,5,5,355,13,Loyal Customers
14846,5602,1,183.6,3,1,1,311,5,Promising
14847,5582,2,774.35,3,3,4,334,10,Need Attention
14848,5579,1,208.56,3,1,2,312,6,Promising
14849,5548,21,6791.67,5,5,5,555,15,Champions
14850,5592,6,1289.51,3,5,4,354,12,Loyal Customers
14851,5805,1,191.1,1,1,1,111,3,Hibernating
14852,5599,12,2729.46,3,5,5,355,13,Loyal Customers
14853,5598,3,318.11,3,3,2,332,8,Promising
14854,5565,4,1426.95,4,4,4,444,12,Champions
14855,5649,5,2910.45,2,4,5,245,11,Loyal Customers
14857,5617,5,2450.89,2,4,5,245,11,Loyal Customers
14858,5680,1,180.75,2,1,1,211,4,About to Sleep
14859,5729,1,186.9,1,1,1,111,3,Hibernating
14861,5555,9,1200.22,4,5,4,454,13,Champions
14865,5547,1,28.08,5,1,1,511,7,Recent Customers
14866,5645,1,10.0,2,1,1,211,4,About to Sleep
14867,5570,13,2122.08,4,5,5,455,14,Champions
14868,5555,4,1230.42,4,4,4,444,12,Champions
14869,5563,4,1984.21,4,4,5,445,13,Champions
14870,5588,4,1174.55,3,4,4,344,11,Loyal Customers
14871,5668,5,726.89,2,4,3,243,9,Loyal Customers
14872,5658,3,664.68,2,3,3,233,8,Need Attention
14873,5808,1,334.45,1,1,2,112,4,Hibernating
14874,5710,1,74.58,2,1,1,211,4,About to Sleep
14875,5616,1,651.11,2,1,3,213,6,About to Sleep
14876,5696,2,256.7,2,3,2,232,7,Need Attention
14877,5593,2,425.85,3,3,3,333,9,Need Attention
14878,5551,14,2229.01,5,5,5,555,15,Champions
14879,5859,1,185.06,1,1,1,111,3,Hibernating
14882,5565,8,600.35,4,5,3,453,12,Loyal Customers
14884,5844,1,120.6,1,1,1,111,3,Hibernating
14885,5602,1,240.0,3,1,2,312,6,Promising
14890,5793,2,691.6,1,3,3,133,7,At Risk
14891,5591,2,552.35,3,3,3,333,9,Need Attention
14892,5865,1,202.35,1,1,2,112,4,Hibernating
14893,5792,1,571.76,1,1,3,113,5,Hibernating
14894,5618,2,475.26,2,3,3,233,8,Need Attention
14895,5558,17,7806.79,4,5,5,455,14,Champions
14896,5540,7,1614.45,5,5,5,555,15,Champions
14897,5584,4,1363.82,3,4,4,344,11,Loyal Customers
14898,5546,9,2032.34,5,5,5,555,15,Champions
14899,5570,1,1210.68,4,1,4,414,9,Recent Customers
14901,5541,5,860.11,5,4,4,544,13,Champions
14902,5570,2,662.16,4,3,3,433,10,Potential Loyalists
14904,5583,2,543.85,3,3,3,333,9,Need Attention
14905,5549,6,969.44,5,5,4,554,14,Champions
14907,5542,10,2340.69,5,5,5,555,15,Champions
14908,5638,1,104.1,2,1,1,211,4,About to Sleep
14909,5612,3,1404.68,2,3,4,234,9,Need Attention
14911,5540,184,101658.59,5,5,5,555,15,Champions
14912,5576,4,582.8,3,4,3,343,10,Loyal Customers
14913,5563,4,2613.38,4,4,5,445,13,Champions
14915,5550,9,1420.37,5,5,4,554,14,Champions
14916,5606,3,643.69,3,3,3,333,9,Need Attention
14917,5771,2,385.23,1,3,2,132,6,Lost
14918,5579,7,1565.98,3,5,5,355,13,Loyal Customers
14919,5714,1,359.35,2,1,2,212,5,About to Sleep
14920,5740,1,629.4,1,1,3,113,5,Hibernating
14922,5568,2,843.74,4,3,4,434,11,Potential Loyalists
14924,5785,2,380.51,1,3,2,132,6,Lost
14927,5571,1,308.2,4,1,2,412,7,Recent Customers
14928,5802,1,223.91,1,1,2,112,4,Hibernating
14929,5596,1,454.65,3,1,3,313,7,Lost
14930,5645,3,2594.17,2,3,5,235,10,Need Attention
14932,5540,2,666.13,5,3,3,533,11,Potential Loyalists
14934,5553,3,1587.36,5,3,5,535,13,Potential Loyalists
14936,5565,4,3141.01,4,4,5,445,13,Champions
14938,5737,2,1314.61,1,3,4,134,8,At Risk
14940,5592,2,531.49,3,3,3,333,9,Need Attention
14941,5753,1,100.5,1,1,1,111,3,Hibernating
14942,5576,4,338.56,3,4,2,342,9,Promising
14943,5838,1,107.62,1,1,1,111,3,Hibernating
14944,5564,7,2642.42,4,5,5,455,14,Champions
14945,5588,1,179.4,3,1,1,311,5,Promising
14947,5563,4,758.97,4,4,4,444,12,Champions
14949,5644,4,515.0,2,4,3,243,9,Loyal Customers
14952,5571,19,3067.66,4,5,5,455,14,Champions
14953,5593,3,660.45,3,3,3,333,9,Need Attention
14954,5878,1,167.27,1,1,1,111,3,Hibernating
14955,5907,1,163.77,1,1,1,111,3,Hibernating
14957,5819,1,131.6,1,1,1,111,3,Hibernating
14958,5770,3,458.26,1,3,3,133,7,At Risk
14961,5554,12,6843.62,5,5,5,555,15,Champions
14962,5714,2,174.81,2,3,1,231,6,Lost
14963,5554,7,1638.63,5,5,5,555,15,Champions
14966,5562,5,715.12,4,4,3,443,11,Loyal Customers
14967,5616,4,353.71,2,4,2,242,8,Need Attention
14968,5633,1,353.65,2,1,2,212,5,About to Sleep
14969,5878,1,85.0,1,1,1,111,3,Hibernating
14970,5705,7,732.29,2,5,3,253,10,Loyal Customers
14972,5556,1,30.3,4,1,1,411,6,Recent Customers
14975,5596,1,192.45,3,1,1,311,5,Promising
14977,5900,1,31.93,1,1,1,111,3,Hibernating
14978,5605,5,1190.82,3,4,4,344,11,Loyal Customers
14979,5910,1,429.66,1,1,3,113,5,Hibernating
14980,5912,1,150.68,1,1,1,111,3,Hibernating
14981,5598,1,270.8,3,1,2,312,6,Promising
14982,5747,1,237.78,1,1,2,112,4,Hibernating
14983,5864,1,183.2,1,1,1,111,3,Hibernating
14984,5726,3,346.3,1,3,2,132,6,Lost
14986,5551,2,563.1,5,3,3,533,11,Potential Loyalists
14987,5556,3,20.65,4,3,1,431,8,Potential Loyalists
14988,5555,6,1613.93,4,5,5,455,14,Champions
14989,5836,1,342.4,1,1,2,112,4,Hibernating
14990,5787,2,199.52,1,3,1,131,5,Lost
14991,5605,1,299.55,3,1,2,312,6,Promising
14992,5617,1,210.5,2,1,2,212,5,About to Sleep
14993,5738,1,36.13,1,1,1,111,3,Hibernating
14994,5557,5,946.72,4,4,4,444,12,Champions
14996,5656,2,442.29,2,3,3,233,8,Need Attention
14997,5830,1,217.8,1,1,2,112,4,Hibernating
14998,5603,2,338.31,3,3,2,332,8,Promising
14999,5767,1,129.48,1,1,1,111,3,Hibernating
15001,5569,2,199.11,4,3,1,431,8,Potential Loyalists
15002,5542,6,2802.22,5,5,5,555,15,Champions
15003,5648,6,945.67,2,5,4,254,11,Loyal Customers
15005,5541,29,7681.71,5,5,5,555,15,Champions
15006,5628,1,277.4,2,1,2,212,5,About to Sleep
15011,5570,2,375.8,4,3,2,432,9,Potential Loyalists
15012,5548,2,429.78,5,3,3,533,11,Potential Loyalists
15013,5662,10,1530.9,2,5,4,254,11,Loyal Customers
15015,5676,13,2217.39,2,5,5,255,12,Loyal Customers
15016,5568,4,450.85,4,4,3,443,11,Loyal Customers
15018,5542,1,111.25,5,1,1,511,7,Recent Customers
15020,5554,1,198.47,5,1,1,511,7,Recent Customers
15021,5541,4,826.91,5,4,4,544,13,Champions
15022,5852,1,117.85,1,1,1,111,3,Hibernating
15023,5544,10,4645.1,5,5,5,555,15,Champions
15024,5542,8,2254.28,5,5,5,555,15,Champions
15025,5743,1,617.83,1,1,3,113,5,Hibernating
15026,5550,2,579.89,5,3,3,533,11,Potential Loyalists
15027,5575,5,964.76,4,4,4,444,12,Champions
15028,5543,3,448.86,5,3,3,533,11,Potential Loyalists
15029,5794,1,208.2,1,1,2,112,4,Hibernating
15030,5555,5,327.03,4,4,2,442,10,Promising
15031,5569,10,2330.35,4,5,5,455,14,Champions
15032,5541,5,342.05,5,4,2,542,11,Promising
15034,5561,6,3250.44,4,5,5,455,14,Champions
15037,5551,2,275.36,5,3,2,532,10,Potential Loyalists
15038,5544,4,579.67,5,4,3,543,12,Loyal Customers
15039,5543,45,13044.1,5,5,5,555,15,Champions
15040,5716,1,7.49,2,1,1,211,4,About to Sleep
15041,5619,1,109.47,2,1,1,211,4,About to Sleep
15042,5770,1,26.88,1,1,1,111,3,Hibernating
15043,5648,4,319.72,2,4,2,242,8,Need Attention
15044,5554,15,7711.53,5,5,5,555,15,Champions
15046,5600,10,1963.69,3,5,5,355,13,Loyal Customers
15048,5543,1,98.7,5,1,1,511,7,Recent Customers
15050,5596,2,1212.35,3,3,4,334,10,Need Attention
15051,5554,6,2065.2,5,5,5,555,15,Champions
15055,5649,3,549.12,2,3,3,233,8,Need Attention
15056,5695,1,113.65,2,1,1,211,4,About to Sleep
15057,5618,3,1077.84,2,3,4,234,9,Need Attention
15058,5551,5,1104.35,5,4,4,544,13,Champions
15059,5551,10,2141.96,5,5,5,555,15,Champions
15061,5542,24,2006.42,5,5,5,555,15,Champions
15062,5598,4,1559.76,3,4,5,345,12,Loyal Customers
15064,5585,4,1234.25,3,4,4,344,11,Loyal Customers
15065,5585,1,168.73,3,1,1,311,5,Promising
15067,5588,2,1490.33,3,3,4,334,10,Need Attention
15068,5593,2,621.54,3,3,3,333,9,Need Attention
15070,5766,2,630.85,1,3,3,133,7,At Risk
15071,5561,2,473.49,4,3,3,433,10,Potential Loyalists
15072,5654,1,187.52,2,1,1,211,4,About to Sleep
15073,5575,5,1718.21,4,4,5,445,13,Champions
15074,5604,2,461.3,3,3,3,333,9,Need Attention
15076,5667,2,566.89,2,3,3,233,8,Need Attention
15077,5669,2,526.98,2,3,3,233,8,Need Attention
15078,5543,23,7676.91,5,5,5,555,15,Champions
15079,5540,7,1761.26,5,5,5,555,15,Champions
15080,5602,2,546.25,3,3,3,333,9,Need Attention
15081,5542,8,1460.92,5,5,4,554,14,Champions
15082,5843,1,93.35,1,1,1,111,3,Hibernating
15084,5554,2,494.78,5,3,3,533,11,Potential Loyalists
15085,5904,1,286.34,1,1,2,112,4,Hibernating
15086,5739,2,218.53,1,3,2,132,6,Lost
15091,5849,2,341.4,1,3,2,132,6,Lost
15092,5637,1,318.65,2,1,2,212,5,About to Sleep
15093,5547,13,2261.59,5,5,5,555,15,Champions
15094,5638,2,83.0,2,3,1,231,6,Lost
15095,5595,6,1211.84,3,5,4,354,12,Loyal Customers
15097,5758,2,338.97,1,3,2,132,6,Lost
15100,5562,2,187.2,4,3,1,431,8,Potential Loyalists
15101,5690,4,768.99,2,4,4,244,10,Loyal Customers
15102,5705,2,458.31,2,3,3,233,8,Need Attention
15105,5605,2,754.22,3,3,4,334,10,Need Attention
15107,5547,4,620.85,5,4,3,543,12,Loyal Customers
15109,5754,2,498.15,1,3,3,133,7,At Risk
15110,5578,2,330.2,3,3,2,332,8,Promising
15111,5547,3,1132.19,5,3,4,534,12,Potential Loyalists
15112,5786,1,150.0,1,1,1,111,3,Hibernating
15114,5558,2,625.64,4,3,3,433,10,Potential Loyalists
15115,5907,1,191.74,1,1,1,111,3,Hibernating
15117,5623,3,746.35,2,3,4,234,9,Need Attention
15122,5597,8,2711.89,3,5,5,355,13,Loyal Customers
15123,5596,3,1473.96,3,3,4,334,10,Need Attention
15124,5651,2,232.55,2,3,2,232,7,Need Attention
15125,5654,7,2048.16,2,5,5,255,12,Loyal Customers
15126,5711,2,449.49,2,3,3,233,8,Need Attention
15127,5694,1,304.97,2,1,2,212,5,About to Sleep
15128,5605,1,271.88,3,1,2,312,6,Promising
15129,5560,12,2345.38,4,5,5,455,14,Champions
15131,5569,1,80.28,4,1,1,411,6,Recent Customers
15133,5557,2,302.98,4,3,2,432,9,Potential Loyalists
15134,5556,2,208.3,4,3,2,432,9,Potential Loyalists
15135,5731,1,166.63,1,1,1,111,3,Hibernating
15137,5695,2,673.4,2,3,3,233,8,Need Attention
15138,5568,1,484.28,4,1,3,413,8,Recent Customers
15140,5617,1,643.44,2,1,3,213,6,About to Sleep
15141,5632,7,1280.95,2,5,4,254,11,Loyal Customers
15142,5585,5,1931.1,3,4,5,345,12,Loyal Customers
15143,5607,1,304.18,3,1,2,312,6,Promising
15144,5554,10,1695.85,5,5,5,555,15,Champions
15149,5751,4,813.81,1,4,4,144,9,Loyal Customers
15150,5631,3,3560.73,2,3,5,235,10,Need Attention
15151,5598,2,1013.81,3,3,4,334,10,Need Attention
15152,5876,1,518.14,1,1,3,113,5,Hibernating
15154,5653,2,1089.44,2,3,4,234,9,Need Attention
15155,5558,1,383.97,4,1,2,412,7,Recent Customers
15157,5744,2,372.04,1,3,2,132,6,Lost
15158,5576,1,39.62,3,1,1,311,5,Promising
15159,5570,4,2043.52,4,4,5,445,13,Champions
15160,5549,3,431.11,5,3,3,533,11,Potential Loyalists
15161,5563,1,119.92,4,1,1,411,6,Recent Customers
15162,5906,1,247.2,1,1,2,112,4,Hibernating
15164,5564,6,1203.53,4,5,4,454,13,Champions
15165,5548,1,487.75,5,1,3,513,9,Recent Customers
15166,5642,1,167.16,2,1,1,211,4,About to Sleep
15167,5582,4,1351.82,3,4,4,344,11,Loyal Customers
15169,5557,2,528.42,4,3,3,433,10,Potential Loyalists
15170,5581,1,81.15,3,1,1,311,5,Promising
15173,5555,7,1382.64,4,5,4,454,13,Champions
15174,5585,1,345.71,3,1,2,312,6,Promising
15176,5842,1,988.04,1,1,4,114,6,Hibernating
15177,5600,1,582.45,3,1,3,313,7,Lost
15179,5567,8,3951.42,4,5,5,455,14,Champions
15180,5542,3,789.09,5,3,4,534,12,Potential Loyalists
15182,5560,9,1776.86,4,5,5,455,14,Champions
15183,5722,3,544.53,1,3,3,133,7,At Risk
15184,5562,2,283.19,4,3,2,432,9,Potential Loyalists
15186,5649,3,712.67,2,3,3,233,8,Need Attention
15188,5900,1,310.43,1,1,2,112,4,Hibernating
15189,5556,5,413.87,4,4,3,443,11,Loyal Customers
15190,5609,1,781.04,3,1,4,314,8,Lost
15191,5638,3,588.05,2,3,3,233,8,Need Attention
15192,5540,3,937.07,5,3,4,534,12,Potential Loyalists
15194,5543,14,3615.56,5,5,5,555,15,Champions
15196,5607,2,313.7,3,3,2,332,8,Promising
15197,5569,3,512.66,4,3,3,433,10,Potential Loyalists
15198,5583,3,285.91,3,3,2,332,8,Promising
15199,5609,4,636.45,3,4,3,343,10,Loyal Customers
15200,5669,1,549.05,2,1,3,213,6,About to Sleep
15201,5614,2,565.67,2,3,3,233,8,Need Attention
15203,5565,8,2544.54,4,5,5,455,14,Champions
15207,5591,3,482.32,3,3,3,333,9,Need Attention
15208,5598,1,100.4,3,1,1,311,5,Promising
15209,5905,1,178.98,1,1,1,111,3,Hibernating
15210,5553,2,670.29,5,3,3,533,11,Potential Loyalists
15211,5540,1,383.07,5,1,2,512,8,Recent Customers
15212,5551,1,106.48,5,1,1,511,7,Recent Customers
15215,5568,3,1315.04,4,3,4,434,11,Potential Loyalists
15216,5793,1,389.49,1,1,2,112,4,Hibernating
15217,5738,1,426.24,1,1,3,113,5,Hibernating
15218,5564,10,3474.74,4,5,5,455,14,Champions
15219,5823,1,379.7,1,1,2,112,4,Hibernating
15221,5541,4,316.7,5,4,2,542,11,Promising
15222,5647,10,1968.03,2,5,5,255,12,Loyal Customers
15223,5784,3,279.7,1,3,2,132,6,Lost
15224,5687,3,393.58,2,3,2,232,7,Need Attention
15227,5571,4,1126.29,4,4,4,444,12,Champions
15228,5603,2,1911.4,3,3,5,335,11,Need Attention
15229,5761,1,160.5,1,1,1,111,3,Hibernating
15231,5796,1,230.1,1,1,2,112,4,Hibernating
15235,5544,6,690.3,5,5,3,553,13,Loyal Customers
15240,5549,7,2343.49,5,5,5,555,15,Champions
15241,5605,3,1158.12,3,3,4,334,10,Need Attention
15242,5597,1,47.4,3,1,1,311,5,Promising
15243,5610,1,590.44,3,1,3,313,7,Lost
15244,5841,1,200.61,1,1,2,112,4,Hibernating
15245,5577,5,973.48,3,4,4,344,11,Loyal Customers
15246,5730,1,266.25,1,1,2,112,4,Hibernating
15247,5652,2,129.3,2,3,1,231,6,Lost
15248,5586,3,1754.97,3,3,5,335,11,Need Attention
