customer_id,total_orders,total_revenue,avg_order_value,first_purchase,last_purchase,total_transactions,lifespan_days,lifespan_months,purchase_frequency,customer_value_monthly,simple_clv,predictive_clv,clv_profit,days_since_last,churn_probability,risk_adjusted_clv,clv_bucket
14279,1,51.0,51.0,2010-01-27 16:34:00,2010-01-27 16:34:00,1,1,0.03,30.44,1552.44,6741.85,18629.28,5588.78,316,1.0,0.0,$10K+
14281,1,157.55,26.26,2010-10-27 14:45:00,2010-10-27 14:45:00,6,1,0.03,30.44,799.3,3471.17,9591.64,2877.49,43,1.0,0.0,$5K-10K
14282,10,1268.28,17.14,2010-04-29 16:45:00,2010-12-07 12:21:00,74,221,7.26,1.38,23.61,102.52,283.28,84.98,2,0.03,274.74,$100-500
14283,4,575.64,14.76,2010-05-19 12:22:00,2010-09-02 14:46:00,39,106,3.48,1.15,16.95,73.63,203.45,61.04,98,1.0,0.0,$100-500
14284,1,704.4,20.13,2010-02-24 12:06:00,2010-02-24 12:06:00,35,1,0.03,30.44,612.63,2660.48,7351.52,2205.46,288,1.0,0.0,$5K-10K
14285,4,698.01,25.85,2009-12-08 14:13:00,2010-07-14 14:07:00,27,217,7.13,0.56,14.51,63.0,174.07,52.22,148,0.91,15.78,$100-500
14286,4,3257.37,16.13,2009-12-04 08:40:00,2010-10-31 15:39:00,202,331,10.87,0.37,5.93,25.76,71.18,21.35,39,0.16,60.0,$0-100
14290,3,916.51,24.12,2009-12-08 11:44:00,2010-10-22 12:03:00,38,318,10.45,0.29,6.93,30.08,83.11,24.93,48,0.15,70.57,$0-100
14291,12,3723.61,15.26,2009-12-09 10:46:00,2010-11-24 09:47:00,244,349,11.47,1.05,15.97,69.36,191.67,57.5,15,0.17,158.72,$100-500
14292,6,1446.78,20.09,2010-03-19 11:10:00,2010-10-25 12:18:00,72,220,7.23,0.83,16.68,72.44,200.18,60.05,45,0.41,118.29,$100-500
14293,6,1435.07,22.78,2009-12-10 10:57:00,2010-12-06 10:18:00,63,360,11.83,0.51,11.56,50.19,138.68,41.6,3,0.02,136.37,$100-500
14294,1,375.34,16.32,2010-10-28 16:25:00,2010-10-28 16:25:00,23,1,0.03,30.44,496.75,2157.28,5961.05,1788.32,42,1.0,0.0,$5K-10K
14295,4,1260.71,22.51,2009-12-08 09:49:00,2010-09-27 09:48:00,56,292,9.59,0.42,9.39,40.77,112.65,33.79,73,0.33,75.1,$100-500
14296,2,456.4,16.9,2010-05-14 14:34:00,2010-10-14 14:14:00,27,152,4.99,0.4,6.77,29.4,81.24,24.37,56,0.25,61.29,$0-100
14298,32,21201.13,24.31,2009-12-11 13:49:00,2010-11-29 13:35:00,872,352,11.56,2.77,67.28,292.19,807.38,242.21,10,0.3,562.72,$500-1K
14299,18,2114.59,17.77,2009-12-02 10:58:00,2010-12-09 10:30:00,119,371,12.19,1.48,26.24,113.97,314.92,94.48,0,0.0,314.92,$100-500
14301,3,599.34,21.4,2010-02-11 13:07:00,2010-10-19 14:09:00,28,250,8.21,0.37,7.82,33.96,93.83,28.15,51,0.2,74.69,$0-100
14302,3,494.5,19.02,2009-12-02 08:16:00,2010-10-05 08:10:00,26,306,10.05,0.3,5.68,24.65,68.11,20.43,65,0.21,53.64,$0-100
14303,2,277.94,12.63,2010-10-01 10:31:00,2010-10-28 15:37:00,22,27,0.89,2.25,28.49,123.71,341.84,102.55,42,1.0,0.0,$100-500
14304,2,1321.4,18.88,2010-05-18 10:50:00,2010-11-25 10:20:00,70,190,6.24,0.32,6.05,26.27,72.58,21.78,14,0.05,69.02,$0-100
14306,1,119.16,19.86,2010-01-31 13:42:00,2010-01-31 13:42:00,6,1,0.03,30.44,604.54,2625.36,7254.46,2176.34,312,1.0,0.0,$5K-10K
14307,5,1983.63,15.5,2009-12-07 13:06:00,2010-12-01 11:41:00,128,358,11.76,0.43,6.59,28.61,79.06,23.72,8,0.04,76.12,$0-100
14309,2,1145.26,16.84,2010-06-07 10:24:00,2010-10-22 13:18:00,68,137,4.5,0.44,7.48,32.5,89.81,26.94,48,0.23,68.83,$0-100
14310,1,492.1,22.37,2010-10-03 12:34:00,2010-10-03 12:34:00,22,1,0.03,30.44,680.89,2956.92,8170.65,2451.19,67,1.0,0.0,$5K-10K
14311,1,146.79,14.68,2010-05-21 10:28:00,2010-05-21 10:28:00,10,1,0.03,30.44,446.83,1940.46,5361.95,1608.58,202,1.0,0.0,$5K-10K
14312,5,1436.94,15.97,2010-07-23 15:05:00,2010-11-26 11:40:00,90,125,4.11,1.22,19.44,84.42,233.28,69.98,13,0.17,192.85,$100-500
14314,1,15.0,15.0,2010-10-05 08:00:00,2010-10-05 08:00:00,1,1,0.03,30.44,456.6,1982.9,5479.2,1643.76,65,1.0,0.0,$5K-10K
14315,2,522.29,18.01,2010-03-15 12:49:00,2010-05-24 13:56:00,29,70,2.3,0.87,15.66,68.02,187.96,56.39,199,1.0,0.0,$100-500
14316,5,276.54,21.27,2010-03-19 15:18:00,2010-10-13 16:31:00,13,208,6.83,0.73,15.57,67.6,186.79,56.04,57,0.46,101.48,$100-500
14318,1,144.1,18.01,2010-09-05 15:32:00,2010-09-05 15:32:00,8,1,0.03,30.44,548.3,2381.13,6579.61,1973.88,95,1.0,0.0,$5K-10K
14319,1,473.85,18.95,2010-10-11 13:38:00,2010-10-11 13:38:00,25,1,0.03,30.44,576.96,2505.59,6923.52,2077.06,59,1.0,0.0,$5K-10K
14320,3,868.96,17.38,2010-01-21 11:44:00,2010-06-11 12:45:00,50,141,4.63,0.65,11.26,48.88,135.07,40.52,181,1.0,0.0,$100-500
14321,2,633.71,12.19,2010-08-23 12:56:00,2010-10-04 12:48:00,52,41,1.35,1.48,18.1,78.59,217.15,65.14,66,1.0,0.0,$100-500
14322,4,290.5,26.41,2010-02-18 08:49:00,2010-10-06 15:17:00,11,230,7.56,0.53,13.98,60.71,167.77,50.33,64,0.37,105.52,$100-500
14324,2,689.01,17.23,2010-01-15 13:31:00,2010-10-26 11:44:00,40,283,9.3,0.22,3.71,16.09,44.47,13.34,44,0.1,39.86,$0-100
14325,1,221.48,13.84,2010-05-19 09:20:00,2010-05-19 09:20:00,16,1,0.03,30.44,421.37,1829.88,5056.39,1516.92,204,1.0,0.0,$5K-10K
14326,2,716.81,15.25,2010-06-25 12:10:00,2010-09-02 13:29:00,47,69,2.27,0.88,13.46,58.44,161.48,48.44,98,0.95,8.58,$100-500
14327,5,1546.32,16.99,2010-01-08 14:04:00,2010-11-22 15:24:00,91,318,10.45,0.48,8.13,35.32,97.59,29.28,17,0.09,88.9,$0-100
14329,8,4709.4,16.35,2009-12-16 15:31:00,2010-11-29 15:53:00,288,348,11.43,0.7,11.44,49.69,137.31,41.19,10,0.08,126.79,$100-500
14330,1,200.63,15.43,2010-03-26 09:10:00,2010-03-26 09:10:00,13,1,0.03,30.44,469.78,2040.15,5637.39,1691.22,258,1.0,0.0,$5K-10K
14332,2,1077.2,29.11,2010-10-19 13:01:00,2010-11-23 15:24:00,37,35,1.15,1.74,50.64,219.92,607.69,182.31,16,0.3,422.49,$500-1K
14334,4,1622.43,17.64,2010-05-20 10:04:00,2010-10-10 10:33:00,92,143,4.7,0.85,15.02,65.21,180.19,54.06,60,0.56,79.38,$100-500
14338,1,269.8,15.87,2010-06-21 10:32:00,2010-06-21 10:32:00,17,1,0.03,30.44,483.1,2097.98,5797.21,1739.16,171,1.0,0.0,$5K-10K
14339,1,200.95,28.71,2010-10-07 08:50:00,2010-10-07 08:50:00,7,1,0.03,30.44,873.85,3794.89,10486.15,3145.84,63,1.0,0.0,$10K+
14341,10,2243.28,16.74,2009-12-01 12:20:00,2010-10-15 15:52:00,134,318,10.45,0.96,16.02,69.59,192.3,57.69,55,0.58,81.43,$100-500
14342,1,161.28,16.13,2010-08-24 13:03:00,2010-08-24 13:03:00,10,1,0.03,30.44,490.94,2132.01,5891.24,1767.37,107,1.0,0.0,$5K-10K
14343,4,1079.66,4.61,2010-01-18 16:47:00,2010-10-14 13:05:00,234,268,8.8,0.45,2.1,9.1,25.15,7.55,56,0.28,18.15,$0-100
14344,13,2217.27,13.28,2010-03-23 15:47:00,2010-12-07 10:51:00,167,258,8.48,1.53,20.36,88.44,244.37,73.31,2,0.03,236.16,$100-500
14346,3,1116.09,14.88,2010-07-30 10:44:00,2010-10-10 14:19:00,75,72,2.37,1.27,18.87,81.97,226.49,67.95,60,0.83,37.75,$100-500
14347,1,82.6,13.77,2009-12-03 10:49:00,2009-12-03 10:49:00,6,1,0.03,30.44,419.06,1819.86,5028.69,1508.61,371,1.0,0.0,$5K-10K
14350,2,668.94,16.72,2010-10-05 15:52:00,2010-11-24 12:01:00,40,49,1.61,1.24,20.78,90.23,249.34,74.8,15,0.2,198.45,$100-500
14353,2,285.9,15.05,2010-10-04 12:38:00,2010-10-25 14:46:00,19,21,0.69,2.9,43.62,189.44,523.48,157.04,45,1.0,0.0,$500-1K
14355,3,840.05,14.0,2010-03-22 15:08:00,2010-12-09 12:16:00,60,261,8.57,0.35,4.9,21.27,58.78,17.64,0,0.0,58.78,$0-100
14358,2,400.06,16.0,2010-10-07 17:26:00,2010-11-15 15:51:00,25,38,1.25,1.6,25.64,111.34,307.65,92.3,24,0.42,178.11,$100-500
14361,1,192.03,16.0,2010-05-10 12:29:00,2010-05-10 12:29:00,12,1,0.03,30.44,487.12,2115.42,5845.39,1753.62,213,1.0,0.0,$5K-10K
14363,2,162.07,23.15,2010-09-14 14:39:00,2010-11-02 17:01:00,7,49,1.61,1.24,28.77,124.92,345.19,103.56,37,0.5,171.42,$100-500
14365,2,634.68,12.44,2010-01-27 09:44:00,2010-11-10 09:52:00,51,287,9.43,0.21,2.64,11.46,31.68,9.5,29,0.07,29.54,$0-100
14369,2,469.13,18.04,2010-02-16 10:28:00,2010-03-07 15:47:00,26,19,0.62,3.2,57.82,251.08,693.78,208.13,277,1.0,0.0,$500-1K
14370,5,813.98,19.85,2010-02-01 08:35:00,2010-08-08 13:11:00,41,188,6.18,0.81,16.07,69.8,192.87,57.86,123,1.0,0.0,$100-500
14372,2,758.08,20.49,2010-04-19 15:57:00,2010-09-22 16:17:00,37,156,5.12,0.39,8.0,34.72,95.95,28.78,78,0.33,63.97,$0-100
14374,1,108.0,15.43,2010-06-16 14:25:00,2010-06-16 14:25:00,7,1,0.03,30.44,469.65,2039.55,5635.75,1690.72,176,1.0,0.0,$5K-10K
14375,2,871.26,6.27,2010-06-16 14:34:00,2010-09-15 14:45:00,139,91,2.99,0.67,4.19,18.21,50.32,15.1,85,0.62,18.99,$0-100
14376,1,215.46,11.97,2010-01-25 15:36:00,2010-01-25 15:36:00,18,1,0.03,30.44,364.37,1582.35,4372.4,1311.72,318,1.0,0.0,$1K-5K
14378,1,131.25,14.58,2010-03-28 12:22:00,2010-03-28 12:22:00,9,1,0.03,30.44,443.92,1927.82,5327.0,1598.1,256,1.0,0.0,$5K-10K
14379,2,709.16,8.98,2010-08-16 15:31:00,2010-11-11 16:29:00,79,87,2.86,0.7,6.28,27.28,75.38,22.61,28,0.21,59.21,$0-100
14380,1,48.96,48.96,2010-01-26 17:11:00,2010-01-26 17:11:00,1,1,0.03,30.44,1490.34,6472.18,17884.11,5365.23,317,1.0,0.0,$10K+
14381,1,423.26,7.56,2010-09-14 16:15:00,2010-09-14 16:15:00,56,1,0.03,30.44,230.07,999.14,2760.86,828.26,86,1.0,0.0,$1K-5K
14382,1,578.14,3.78,2010-11-14 16:32:00,2010-11-14 16:32:00,153,1,0.03,30.44,115.02,499.52,1380.28,414.08,25,1.0,0.0,$1K-5K
14384,1,58.5,19.5,2010-07-27 09:53:00,2010-07-27 09:53:00,3,1,0.03,30.44,593.58,2577.77,7122.96,2136.89,135,1.0,0.0,$5K-10K
14388,9,3461.76,15.25,2010-01-20 11:54:00,2010-12-02 11:02:00,227,315,10.35,0.87,13.26,57.6,159.16,47.75,7,0.07,148.55,$100-500
14389,3,710.55,17.76,2010-04-28 14:57:00,2010-10-11 10:04:00,40,165,5.42,0.55,9.83,42.7,117.98,35.39,59,0.36,75.79,$100-500
14390,5,1731.16,8.57,2010-10-10 14:30:00,2010-12-02 11:57:00,202,52,1.71,2.93,25.08,108.93,301.01,90.3,7,0.22,233.47,$100-500
14391,1,135.6,9.69,2010-05-12 09:42:00,2010-05-12 09:42:00,14,1,0.03,30.44,294.83,1280.39,3538.0,1061.4,211,1.0,0.0,$1K-5K
14392,1,206.7,15.9,2010-10-03 12:56:00,2010-10-03 12:56:00,13,1,0.03,30.44,484.0,2101.87,5807.95,1742.39,67,1.0,0.0,$5K-10K
14394,1,93.8,15.63,2010-05-24 10:43:00,2010-05-24 10:43:00,6,1,0.03,30.44,475.88,2066.62,5710.54,1713.16,199,1.0,0.0,$5K-10K
14395,12,4537.1,9.97,2010-04-18 13:12:00,2010-12-02 18:15:00,455,228,7.49,1.6,15.98,69.38,191.71,57.51,7,0.12,168.16,$100-500
14396,6,1591.74,7.58,2009-12-02 14:21:00,2010-12-03 15:19:00,210,366,12.02,0.5,3.78,16.43,45.39,13.62,6,0.03,43.9,$0-100
14398,2,707.79,13.35,2010-06-30 11:57:00,2010-11-03 13:46:00,53,126,4.14,0.48,6.45,28.02,77.43,23.23,36,0.19,62.68,$0-100
14399,8,1537.01,8.31,2010-02-03 13:09:00,2010-11-10 13:23:00,185,280,9.2,0.87,7.23,31.38,86.71,26.01,29,0.28,62.76,$0-100
14400,2,695.53,16.56,2010-03-18 12:11:00,2010-10-27 13:59:00,42,223,7.33,0.27,4.52,19.63,54.25,16.28,43,0.13,47.28,$0-100
14401,9,1393.0,24.02,2009-12-14 13:22:00,2010-10-11 15:25:00,58,301,9.89,0.91,21.86,94.93,262.32,78.69,59,0.59,108.06,$100-500
14402,1,105.6,15.09,2010-02-25 13:20:00,2010-02-25 13:20:00,7,1,0.03,30.44,459.21,1994.23,5510.51,1653.15,287,1.0,0.0,$5K-10K
14404,8,964.21,9.84,2009-12-20 14:40:00,2010-12-05 16:00:00,98,350,11.5,0.7,6.85,29.73,82.15,24.64,4,0.03,79.64,$0-100
14408,1,232.2,33.17,2009-12-07 12:18:00,2009-12-07 12:18:00,7,1,0.03,30.44,1009.74,4385.04,12116.86,3635.06,367,1.0,0.0,$10K+
14409,3,1096.8,24.93,2010-05-21 16:45:00,2010-11-24 13:41:00,44,186,6.11,0.49,12.24,53.15,146.86,44.06,15,0.08,135.02,$100-500
14410,2,1396.51,7.24,2010-09-28 15:46:00,2010-11-28 14:57:00,193,60,1.97,1.01,7.34,31.88,88.1,26.43,11,0.12,77.33,$0-100
14412,1,574.56,14.73,2010-10-11 12:33:00,2010-10-11 12:33:00,39,1,0.03,30.44,448.45,1947.51,5381.42,1614.43,59,1.0,0.0,$5K-10K
14413,2,300.67,4.12,2010-01-19 14:27:00,2010-10-25 14:41:00,73,279,9.17,0.22,0.9,3.9,10.78,3.24,45,0.11,9.63,$0-100
14414,1,565.15,35.32,2010-11-30 10:12:00,2010-11-30 10:12:00,16,1,0.03,30.44,1075.2,4669.31,12902.37,3870.71,9,1.0,0.0,$10K+
14415,10,6021.8,9.26,2009-12-16 14:08:00,2010-11-25 13:51:00,650,343,11.27,0.89,8.22,35.7,98.66,29.6,14,0.14,85.24,$0-100
14417,1,449.29,3.94,2010-11-17 10:55:00,2010-11-17 10:55:00,114,1,0.03,30.44,119.97,520.99,1439.62,431.89,22,1.0,0.0,$1K-5K
14419,1,202.85,8.82,2010-11-22 11:09:00,2010-11-22 11:09:00,23,1,0.03,30.44,268.47,1165.89,3221.61,966.48,17,1.0,0.0,$1K-5K
14420,3,1128.93,18.51,2010-01-17 12:41:00,2010-11-08 10:49:00,61,294,9.66,0.31,5.75,24.96,68.98,20.69,31,0.11,61.71,$0-100
14421,4,1190.2,18.89,2010-01-17 11:30:00,2010-07-15 12:30:00,63,179,5.88,0.68,12.85,55.81,154.21,46.26,147,1.0,0.0,$100-500
14422,13,5845.9,17.93,2009-12-17 12:12:00,2010-11-30 10:43:00,326,347,11.4,1.14,20.45,88.81,245.4,73.62,9,0.11,217.82,$100-500
14423,1,141.65,15.74,2010-09-28 10:42:00,2010-09-28 10:42:00,9,1,0.03,30.44,479.09,2080.57,5749.1,1724.73,72,1.0,0.0,$5K-10K
14425,3,633.55,17.12,2009-12-02 11:31:00,2010-10-01 10:24:00,37,302,9.92,0.3,5.18,22.49,62.13,18.64,69,0.23,47.94,$0-100
14426,7,5760.02,16.23,2010-03-04 14:36:00,2010-11-01 16:24:00,355,242,7.95,0.88,14.29,62.04,171.44,51.43,38,0.37,108.62,$100-500
14427,2,545.48,21.82,2010-03-18 09:49:00,2010-08-02 11:25:00,25,137,4.5,0.44,9.7,42.11,116.35,34.91,129,0.63,43.31,$100-500
14429,1,516.28,23.47,2010-11-01 10:08:00,2010-11-01 10:08:00,22,1,0.03,30.44,714.34,3102.21,8572.13,2571.64,38,1.0,0.0,$5K-10K
14430,3,837.5,28.88,2010-04-11 15:59:00,2010-07-16 11:35:00,29,95,3.12,0.96,27.76,120.56,333.13,99.94,146,1.0,0.0,$100-500
14431,3,1190.5,22.46,2010-01-21 10:49:00,2010-11-25 14:03:00,53,308,10.12,0.3,6.66,28.92,79.92,23.98,14,0.05,76.29,$0-100
14433,1,280.7,3.79,2010-08-31 12:35:00,2010-08-31 12:35:00,74,1,0.03,30.44,115.47,501.44,1385.6,415.68,100,1.0,0.0,$1K-5K
14435,1,37.5,37.5,2010-07-26 12:33:00,2010-07-26 12:33:00,1,1,0.03,30.44,1141.5,4957.24,13698.0,4109.4,136,1.0,0.0,$10K+
14436,1,30.0,30.0,2010-06-04 11:32:00,2010-06-04 11:32:00,1,1,0.03,30.44,913.2,3965.8,10958.4,3287.52,188,1.0,0.0,$10K+
14437,5,792.46,19.81,2010-05-05 12:20:00,2010-12-09 09:27:00,40,217,7.13,0.7,13.9,60.34,166.75,50.02,0,0.0,166.75,$100-500
14439,4,952.3,25.06,2010-01-21 14:01:00,2010-09-22 14:47:00,38,244,8.02,0.5,12.51,54.31,150.07,45.02,78,0.43,86.1,$100-500
14440,7,1609.5,28.74,2009-12-02 12:13:00,2010-12-09 12:49:00,56,372,12.22,0.57,16.46,71.49,197.55,59.27,0,0.0,197.55,$100-500
14441,6,1884.7,20.49,2010-01-18 10:40:00,2010-11-30 19:35:00,92,316,10.38,0.58,11.84,51.42,142.08,42.63,9,0.06,133.99,$100-500
14442,5,2691.5,24.92,2010-01-18 12:59:00,2010-10-21 15:39:00,108,276,9.07,0.55,13.74,59.68,164.91,49.47,49,0.3,116.12,$100-500
14443,2,874.47,14.82,2010-11-25 14:18:00,2010-12-06 11:03:00,59,10,0.33,6.09,90.23,391.86,1082.8,324.84,3,0.2,866.24,$1K-5K
14444,1,113.72,11.37,2010-09-09 18:56:00,2010-09-09 18:56:00,10,1,0.03,30.44,346.16,1503.3,4153.96,1246.19,91,1.0,0.0,$1K-5K
14445,1,221.65,6.93,2010-09-10 11:09:00,2010-09-10 11:09:00,32,1,0.03,30.44,210.84,915.64,2530.13,759.04,90,1.0,0.0,$1K-5K
14446,1,189.93,4.52,2010-11-18 12:08:00,2010-11-18 12:08:00,42,1,0.03,30.44,137.65,597.8,1651.85,495.55,21,1.0,0.0,$1K-5K
14447,1,548.5,15.24,2010-11-04 13:32:00,2010-11-04 13:32:00,36,1,0.03,30.44,463.79,2014.11,5565.45,1669.63,35,1.0,0.0,$5K-10K
14449,5,1466.9,5.2,2010-09-29 13:15:00,2010-12-02 14:09:00,282,64,2.1,2.38,12.37,53.72,148.45,44.53,7,0.18,121.39,$100-500
14450,4,645.19,17.92,2010-04-08 12:09:00,2010-11-25 11:58:00,36,230,7.56,0.53,9.49,41.2,113.85,34.16,14,0.08,104.61,$100-500
14451,10,2614.78,6.42,2010-01-17 10:35:00,2010-11-15 14:09:00,407,302,9.92,1.01,6.48,28.12,77.71,23.31,24,0.26,57.12,$0-100
14452,2,399.9,5.8,2010-07-06 13:13:00,2010-11-09 14:13:00,69,126,4.14,0.48,2.8,12.16,33.6,10.08,30,0.16,28.27,$0-100
14454,5,885.5,8.12,2009-12-06 12:56:00,2010-11-28 13:26:00,109,357,11.73,0.43,3.46,15.04,41.56,12.47,11,0.05,39.43,$0-100
14455,4,532.64,7.2,2010-08-01 13:26:00,2010-10-03 15:48:00,74,63,2.07,1.93,13.91,60.41,166.93,50.08,67,1.0,0.0,$100-500
14458,1,214.15,4.66,2010-11-24 12:43:00,2010-11-24 12:43:00,46,1,0.03,30.44,141.71,615.42,1700.54,510.16,15,1.0,0.0,$1K-5K
14459,1,1437.6,30.59,2010-02-26 13:26:00,2010-02-26 13:26:00,47,1,0.03,30.44,931.08,4043.43,11172.91,3351.87,286,1.0,0.0,$10K+
14460,5,461.64,21.98,2009-12-15 19:06:00,2010-11-08 15:00:00,21,327,10.74,0.47,10.23,44.43,122.78,36.83,31,0.16,103.38,$100-500
14461,10,4502.69,9.92,2010-01-18 12:48:00,2010-11-22 12:33:00,454,307,10.09,0.99,9.83,42.71,118.01,35.4,17,0.18,96.22,$100-500
14462,1,262.24,5.46,2010-10-03 14:13:00,2010-10-03 14:13:00,48,1,0.03,30.44,166.3,722.22,1995.65,598.69,67,1.0,0.0,$1K-5K
14464,1,51.0,17.0,2010-05-20 18:00:00,2010-05-20 18:00:00,3,1,0.03,30.44,517.48,2247.28,6209.76,1862.93,203,1.0,0.0,$5K-10K
14465,8,1389.09,25.26,2010-01-07 15:03:00,2010-10-07 15:09:00,55,273,8.97,0.89,22.53,97.84,270.35,81.1,63,0.62,103.98,$100-500
14466,7,2106.6,15.05,2009-12-13 15:44:00,2010-12-02 13:36:00,140,353,11.6,0.6,9.08,39.44,108.99,32.7,7,0.05,103.95,$100-500
14467,8,1594.38,7.49,2009-12-02 12:44:00,2010-11-15 11:01:00,213,347,11.4,0.7,5.25,22.81,63.04,18.91,24,0.18,51.41,$0-100
14468,1,142.8,14.28,2009-12-06 12:21:00,2009-12-06 12:21:00,10,1,0.03,30.44,434.68,1887.72,5216.2,1564.86,368,1.0,0.0,$5K-10K
14469,4,1908.18,13.34,2010-01-29 11:12:00,2010-10-19 14:30:00,143,263,8.64,0.46,6.18,26.83,74.13,22.24,51,0.26,54.97,$0-100
14470,1,189.65,11.85,2010-10-05 12:39:00,2010-10-05 12:39:00,16,1,0.03,30.44,360.81,1566.9,4329.71,1298.91,65,1.0,0.0,$1K-5K
14471,2,400.95,9.78,2009-12-07 12:26:00,2010-04-27 17:12:00,41,141,4.63,0.43,4.22,18.34,50.67,15.2,226,1.0,0.0,$0-100
14472,1,266.05,6.05,2010-01-19 13:09:00,2010-01-19 13:09:00,44,1,0.03,30.44,184.06,799.32,2208.7,662.61,324,1.0,0.0,$1K-5K
14474,1,711.23,7.26,2010-05-09 12:12:00,2010-05-09 12:12:00,98,1,0.03,30.44,220.92,959.39,2651.0,795.3,214,1.0,0.0,$1K-5K
14475,1,146.3,29.26,2010-10-27 09:20:00,2010-10-27 09:20:00,5,1,0.03,30.44,890.67,3867.97,10688.09,3206.43,43,1.0,0.0,$10K+
14478,4,831.86,14.85,2009-12-01 13:20:00,2010-11-22 15:29:00,56,356,11.7,0.34,5.08,22.06,60.97,18.29,17,0.06,57.09,$0-100
14479,3,982.86,7.5,2009-12-06 13:48:00,2010-12-09 12:59:00,131,367,12.06,0.25,1.87,8.11,22.4,6.72,0,0.0,22.4,$0-100
14480,3,1020.47,19.62,2009-12-21 16:32:00,2010-11-02 12:35:00,52,315,10.35,0.29,5.69,24.71,68.27,20.48,37,0.12,60.25,$0-100
14481,3,1403.02,12.1,2010-01-31 12:43:00,2010-10-28 19:20:00,116,270,8.87,0.34,4.09,17.77,49.09,14.73,42,0.16,41.45,$0-100
14482,4,684.97,7.53,2010-08-26 14:13:00,2010-11-25 15:26:00,91,91,2.99,1.34,10.07,43.74,120.86,36.26,14,0.21,96.07,$100-500
14483,1,120.0,30.0,2009-12-03 10:16:00,2009-12-03 10:16:00,4,1,0.03,30.44,913.2,3965.8,10958.4,3287.52,371,1.0,0.0,$10K+
14484,3,688.58,19.13,2009-12-17 10:57:00,2010-11-03 13:50:00,36,321,10.55,0.28,5.44,23.63,65.3,19.59,36,0.11,57.97,$0-100
14486,2,175.5,29.25,2010-06-04 10:30:00,2010-07-16 09:42:00,6,41,1.35,1.48,43.43,188.62,521.19,156.36,146,1.0,0.0,$500-1K
14487,2,225.89,5.51,2010-11-25 13:36:00,2010-12-06 13:22:00,41,10,0.33,6.09,33.54,145.66,402.5,120.75,3,0.2,322.0,$100-500
14489,3,1111.55,15.88,2010-04-06 09:52:00,2010-09-28 15:26:00,70,175,5.75,0.52,8.29,35.99,99.44,29.83,72,0.41,58.52,$0-100
14490,2,1207.47,15.28,2010-10-07 11:36:00,2010-10-29 15:04:00,79,22,0.72,2.77,42.3,183.68,507.55,152.27,41,1.0,0.0,$500-1K
14491,1,127.2,31.8,2010-12-02 12:10:00,2010-12-02 12:10:00,4,1,0.03,30.44,967.99,4203.74,11615.9,3484.77,7,1.0,0.0,$10K+
14492,7,1697.51,19.07,2010-03-30 14:23:00,2010-10-05 13:21:00,89,188,6.18,1.13,21.62,93.88,259.41,77.82,65,0.81,50.13,$100-500
14493,5,2471.85,10.7,2010-03-08 08:33:00,2010-11-14 16:16:00,231,251,8.25,0.61,6.49,28.18,77.86,23.36,25,0.17,64.94,$0-100
14494,1,147.6,16.4,2010-11-03 13:13:00,2010-11-03 13:13:00,9,1,0.03,30.44,499.22,2167.97,5990.59,1797.18,36,1.0,0.0,$5K-10K
14495,1,51.0,51.0,2010-02-18 08:49:00,2010-02-18 08:49:00,1,1,0.03,30.44,1552.44,6741.85,18629.28,5588.78,294,1.0,0.0,$10K+
14496,6,1634.78,18.79,2010-03-16 13:15:00,2010-12-01 15:35:00,87,260,8.54,0.7,13.2,57.32,158.4,47.52,8,0.06,148.65,$100-500
14497,1,221.69,20.15,2010-02-04 09:59:00,2010-02-04 09:59:00,11,1,0.03,30.44,613.48,2664.17,7361.72,2208.52,308,1.0,0.0,$5K-10K
14498,5,1598.35,9.35,2010-06-07 16:05:00,2010-11-03 11:11:00,171,148,4.86,1.03,9.61,41.74,115.35,34.6,36,0.41,68.59,$100-500
14499,4,1293.35,10.69,2010-08-27 11:57:00,2010-11-30 14:28:00,121,95,3.12,1.28,13.7,59.49,164.4,49.32,9,0.13,143.63,$100-500
14505,11,5795.1,7.36,2009-12-09 14:48:00,2010-10-31 16:16:00,787,326,10.71,1.03,7.56,32.85,90.76,27.23,39,0.44,50.95,$0-100
14506,3,1196.68,8.14,2010-04-19 08:27:00,2010-12-05 14:25:00,147,230,7.56,0.4,3.23,14.04,38.79,11.64,4,0.02,38.11,$0-100
14507,5,1777.46,10.97,2009-12-10 17:04:00,2010-11-26 11:24:00,162,350,11.5,0.43,4.77,20.72,57.25,17.18,13,0.06,53.71,$0-100
14508,3,554.87,4.55,2010-06-17 13:02:00,2010-11-28 13:21:00,122,164,5.39,0.56,2.53,11.0,30.39,9.12,11,0.07,28.35,$0-100
14509,1,110.95,4.44,2010-06-23 13:21:00,2010-06-23 13:21:00,25,1,0.03,30.44,135.09,586.67,1621.11,486.33,169,1.0,0.0,$1K-5K
14510,3,778.53,11.28,2010-09-29 13:35:00,2010-11-29 12:46:00,69,60,1.97,1.52,17.17,74.58,206.07,61.82,10,0.17,171.73,$100-500
14512,5,766.21,14.46,2009-12-07 13:49:00,2010-11-21 13:00:00,53,348,11.43,0.44,6.32,27.46,75.87,22.76,18,0.09,69.33,$0-100
14513,1,70.8,35.4,2010-05-20 17:57:00,2010-05-20 17:57:00,2,1,0.03,30.44,1077.58,4679.64,12930.91,3879.27,203,1.0,0.0,$10K+
